1000
00000000243,xumfhxv,1,15673346685,6254362705434236,838180194402227415,033112,3671,20171216004719,20171216004719,0,000000000972.
00000000244,tsqzoyitum,2,10006513695,6236065702240916,189055197103091054,629446,14831,20210106183511,20210106183511,0,000000000928.
00000000245,oo,2,16751528734,6249366700245570,147580198403075921,891260,11842,20180417041751,20180417041751,0,000000000988.000000000991.000000000996.
00000000246,hwsfipoov,2,12336630679,6246167714427515,858677199211218342,650133,29355,20140919160355,20140919160355,0,000000000965.
00000000247,dlyllwgxlg,1,11118882007,6237266701209698,227958198309084505,068612,9332,20040902191553,20040902191553,0,000000000910.000000000857.
00000000248,vezepezn,2,12793335968,6256565700407974,071329197609275571,973761,0,20091226163643,20091226163643,1,
00000000249,twxu,1,12512548050,6233365719232920,089940197412066390,988664,6480,20181218123332,20181218123332,0,000000000735.000000000941.
00000000250,den,2,19888664894,6271165702336312,630460197202198431,375101,0,20010312100927,20010312100927,1,
00000000251,fakehowhbve,2,11615824760,6241465702293251,369319197508091261,695823,25532,20170418134220,20170418134220,0,
00000000252,phyrm,2,17616842362,6246465706221206,081618197501030965,188919,5407,20111126024124,20111126024124,0,000000000993.000000000990.
00000000253,juyqsu,1,16653464172,6245763701469286,775135195805284637,614745,0,20060701184250,20060701184250,1,
00000000254,ixpv,2,19533399916,6258361705436754,834419193402223596,846633,0,20110716035715,20110716035715,1,000000000901.000000000975.000000000930.
00000000255,rglk,2,11139382833,6242278807401426,110840200309246080,067873,0,20180414172517,20180414172517,1,000000000898.
00000000256,cxd,2,16246217092,6240170800245310,130465202203072891,360118,0,20121103043912,20121103043912,1,
00000000257,spnhyo,1,12686717813,6250465718213643,798826197510053383,347012,17413,20200625143542,20200625143542,0,000000000984.000000000999.000000000920.
00000000258,ufclu,2,15465145220,6235578813428067,669183200611209692,943192,0,20020219192640,20020219192640,1,000000000739.000000000963.
00000000259,pozgn,1,15324199693,6252963705357048,989837195004121373,623703,0,20170905002202,20170905002202,1,
00000000260,tzelcdjkho,2,12229209482,6241666707276328,122509198706047204,625507,0,20080109212001,20080109212001,1,000000000855.000000000957.
00000000261,arcaklasok,2,15765410111,6232260708401266,711791192309252609,092553,19997,20160419145147,20160419145147,0,000000000928.
00000000262,dy,2,17936239513,6249163708484594,902691195207256797,218940,22018,20150610224702,20150610224702,0,000000000965.000000000986.
00000000263,ushpll,2,16422330616,6234867704269916,943660199905013365,700102,10010,20010710035834,20010710035834,0,000000000993.
00000000264,xgmh,2,19351163378,6247462705490501,848589194508220445,076306,22558,20100603223751,20100603223751,0,000000000965.000000000986.000000000978.
00000000265,tdppwrki,1,15892353392,6250065705439440,123322197102228307,852663,0,20071026034021,20071026034021,1,
00000000266,cdrjdz,2,18269728806,6257662707328416,243895194701140106,194396,0,20150717222946,20150717222946,1,000000000993.000000000990.
00000000267,jhlugy,1,17014587993,6254967703453365,800319199004200316,267419,16729,20160822082720,20160822082720,0,000000000984.000000000999.
00000000268,vtlfqqyrann,2,17457339294,6254764700348651,705245196803173228,893043,0,20060520011831,20060520011831,1,000000000973.
00000000269,rapw,1,12674711938,6249267708321473,626197199301155684,362547,0,20050904063933,20050904063933,1,000000000886.
00000000270,dzeqtmydygl,2,17949898142,6262463709229639,115834195501061185,104266,0,20170617104109,20170617104109,1,000000000993.
00000000271,umu,1,11708598705,6251460704201910,221160192509015880,955892,0,20130510011444,20130510011444,1,000000000878.
00000000272,ksxhycxh,2,13270108471,6234865712326310,224602197911191400,907587,26942,20000503102332,20000503102332,0,
00000000273,gianp,2,16488990736,6261878818330346,446603200912150070,597527,17548,20131101041318,20131101041318,0,000000000993.000000000990.
00000000274,ttvbhfkal,2,16794732530,6247965717311437,693144197010141330,706007,0,20030224231200,20030224231200,1,
00000000275,lx,2,16224788201,6241578817235669,690286200612044576,433607,11586,20130909092743,20130909092743,0,000000000973.
00000000276,pdhxm,2,12328694746,6252565713435696,115374197612204658,298438,30794,20030824032421,20030824032421,0,
00000000277,cptguzxv,1,16397051959,6255664702200911,644787196709096872,814146,0,20191006144233,20191006144233,1,
00000000278,kad,1,17558024551,6243262710210668,493285194310074369,674534,1570,20181205051848,20181205051848,0,000000000942.000000000971.
00000000279,tzianxio,1,19242250607,6238379805342479,586897201403120536,671104,0,20030828160745,20030828160745,1,
00000000280,putnlp,1,18509349614,6250765715339860,785409197812122189,947574,7280,20180819135734,20180819135734,0,
00000000281,pia,2,15125740147,6237766708393147,970743198808154569,042273,9608,20090727033058,20090727033058,0,000000000993.
00000000282,oebgjgyn,1,13165633555,6243964710330295,860022196012177897,312428,0,20210814011214,20210814011214,1,
00000000283,hizwhuiqyo,2,16773360324,6242979813413382,272844201010208333,766722,0,20050309100741,20050309100741,1,000000000965.
00000000284,qvq,1,18619441799,6259579809332693,283746201602167642,436057,7607,20200105091056,20200105091056,0,000000000993.000000000990.
00000000285,zljfouwl,1,16759594708,6261563717333019,390394195612147238,565063,1469,20220311073254,20220311073254,0,
00000000286,vbqx,2,10280462091,6233061707234854,168707193102042834,477367,0,20110504072455,20110504072455,1,000000000965.000000000986.
00000000287,zfhobpiu,2,13275764521,6243260710432211,320989192312272337,098672,12427,20080616134223,20080616134223,0,000000000886.
00000000288,hhvtklsizl,1,10587485208,6248363700460313,577793195405271519,563500,0,20100323123510,20100323123510,1,
00000000289,ggjwu,1,16294933917,6254065710232231,351230197112076824,801535,0,20221128205219,20221128205219,1,
00000000290,wodeemqfwt,2,12326559257,6247861717324232,317232193911140005,301230,0,20111005154549,20111005154549,1,000000000993.
00000000291,zhskdvvie,1,17124627156,6242563708371444,771300195606158683,750862,0,20210522225433,20210522225433,1,
00000000292,ykypa,2,17606402804,6238763705282173,998795195807024573,426693,0,20110118051208,20110118051208,1,000000000972.000000000946.000000000995.
00000000293,sghnclgak,1,11383881243,6242166700239235,292878198202076204,398066,14205,20190625235121,20190625235121,0,000000000993.000000000990.
00000000294,ydi,1,14427989609,6259864708277885,891936196906059330,407342,0,20220303023738,20220303023738,1,000000000993.
00000000295,elppsnfr,2,19210281184,6237166700305088,256971198209172627,016188,23564,20120109061816,20120109061816,0,000000000993.
00000000296,ddv,1,17842231986,6251063702243724,457230195103096487,559496,24276,20020909104116,20020909104116,0,000000000989.
00000000297,ryt,1,11548033555,6240070808403356,297666202109250087,920454,0,20100201135923,20100201135923,1,
00000000298,hrxsctbk,2,19253942881,6252263701436443,335109195302284458,351643,0,20050804070831,20050804070831,1,000000000993.
00000000299,dsxvcrqid,1,15292115696,6247464708275802,333664196506059955,128182,0,20220604164110,20220604164110,1,000000000972.000000000946.000000000995.
00000000300,lgxa,2,15574339495,6255166709350256,730138198204163836,718571,5298,20000225155913,20000225155913,0,
00000000301,ol,2,15774166017,6245760702367460,685180192805191294,045178,0,20061026222628,20061026222628,1,000000000901.000000000975.
00000000302,bgerdkzm,2,15657073206,6242565707383305,397451197607142064,167137,2247,20051124221514,20051124221514,0,000000000898.000000000307.000000000741.
00000000303,dgutsluwhp,1,16641977551,6252278803320325,505253200301102487,528248,0,20151221060415,20151221060415,1,
00000000304,sspbudrl,2,11667405488,6250961702306516,351298193009192502,944997,23285,20161005153206,20161005153206,0,
00000000305,wspht,2,15639439881,6257760708233898,515450192802055473,868928,19008,20220610092500,20220610092500,0,000000000965.000000000986.
00000000306,plhmwomt,2,13968163043,6244464708250649,817424196504058510,364852,21217,20090401002144,20090401002144,0,000000000993.
00000000307,nbdmqealybp,1,18796535792,6262762718322333,663299194811151713,823348,0,20121204141416,20121204141416,1,000000000934.
00000000308,ejvjbui,1,18007313025,6230070804451711,337513202104218453,331460,10337,20060927060406,20060927060406,0,
00000000309,snjur,2,12922627310,6235067701349109,961666199103180290,555162,0,20210320025338,20210320025338,1,
00000000310,sd,2,17140055121,6227163707479840,644120195206248288,166364,27367,20060422232602,20060422232602,0,000000000973.
00000000311,irwmcsoznif,2,12559106642,6241862710322142,583767194911177964,515095,0,20101111002911,20101111002911,1,000000000993.000000000990.000000001001.000000000761.
00000000312,klj,2,18271711147,6240165718211577,592901197210054326,459994,0,20210714152053,20210714152053,1,000000000993.000000000990.
00000000313,jsdgbto,1,18719712730,6246378803390636,170799200408108371,233676,0,20141117235257,20141117235257,1,
00000000314,jp,1,14421382298,6244261700485418,621036193307272271,408914,17057,20150527102848,20150527102848,0,000000000735.000000000941.
00000000315,vainbskokg,1,15132451697,6244362703482680,448586194407203210,729875,14707,20000128031341,20000128031341,0,
00000000316,lzns,2,10819768186,6255478802292121,670394200508091892,579057,19464,20070214231747,20070214231747,0,000000000993.000000000990.000000001001.
00000000317,nekrhv,2,14774788391,6259465709380462,133655197507161010,283663,0,20110920192053,20110920192053,1,000000000993.
00000000318,zxecgdxgyw,1,18512878617,6254866713422408,390583198911207582,110549,1093,20120806183639,20120806183639,0,000000000965.000000000986.
00000000319,bffe,1,13633176469,6249461704309418,018528193509111477,166948,7802,20190128054351,20190128054351,0,000000000993.000000000990.
00000000320,tbjjtxxk,1,12555925690,6249961711234720,914784193012086965,550298,19981,20181113150731,20181113150731,0,
00000000321,wxoliutlv,1,13002792098,6241666709323623,947335198701168165,996126,0,20010813040258,20010813040258,1,000000000965.000000000986.000000000978.
00000000322,vyuiazdfad,1,11026255879,6246162702267471,187129194205096275,565394,0,20200511122852,20200511122852,1,
00000000323,bdbys,2,12904376911,6243878808266214,771461200905053839,215633,0,20020118080858,20020118080858,1,000000000993.
00000000324,niwtkaocg,2,15889936940,6262378806406475,575699200409239933,247211,1009,20170608030431,20170608030431,0,000000000993.
00000000325,ahe,1,14024615326,6234079815434557,357252201112225954,445388,18422,20191114232042,20191114232042,0,000000000993.000000000990.
00000000326,cijy,2,18561871479,6257762717226789,604983194811047249,358615,9267,20100428152709,20100428152709,0,000000000739.000000000963.
00000000327,vrtgyjixt,1,12566969984,6265070800425643,790968202101270827,984551,16615,20020918065231,20020918065231,0,000000000972.
00000000328,wlveswtoo,1,12534614896,6249464700403537,012863196509272094,020744,0,20100528052539,20100528052539,1,
00000000329,jzzwfqka,2,15854357562,6251467707425320,744664199501247470,865713,0,20050817181520,20050817181520,1,
00000000330,rqp,2,17063100169,6234361717410007,663122193410244515,813351,5371,20151005014648,20151005014648,0,000000000993.
00000000331,uuzbjlvvuy,2,10716151637,6238067718315303,456637199110154057,979696,0,20011215075923,20011215075923,1,000000000989.
00000000332,ajrk,1,18159116030,6235664704337137,225085196702116547,195515,21764,20110525083605,20110525083605,0,
00000000333,ntnybqckr,1,14937875366,6259561704352772,380917193604115782,884610,0,20121015100617,20121015100617,1,000000000993.000000000990.000000001001.
00000000334,fqs,1,18054983304,6245261709499904,734682193308269959,648165,0,20200228074129,20200228074129,1,000000000965.000000000986.000000000978.000000000980.
00000000335,jtiklaqxkw,2,10071859233,6239778802259755,105120200804097517,084022,16121,20030214202228,20030214202228,0,
00000000336,bxqkk,1,10787983460,6253360709320469,303750192401163237,918903,17712,20020805210056,20020805210056,0,000000000973.000000000950.
00000000337,ylybvmuby,1,14819402556,6245866700255232,627190198904075476,564381,0,20210709200227,20210709200227,1,
00000000338,dukzc,1,13795663482,6254164707458909,418070196204249677,490081,8869,20220719160134,20220719160134,0,
00000000339,dajzaeha,1,19886806883,6265461708359825,468764193504151320,385905,14119,20210108022604,20210108022604,0,000000000837.
00000000340,xpng,1,10371454094,6238566717327583,416777198611145161,154746,0,20011125163406,20011125163406,1,
00000000341,doh,2,15046273382,6241278805495664,244933200308226119,600798,0,20130914185417,20130914185417,1,000000000993.
00000000342,gwjfkwcraxg,2,19748406505,6249567711214252,787320199610086549,727350,5713,20050714042812,20050714042812,0,000000000965.000000000986.
00000000343,npxfaxambc,2,18180988228,6255666708323440,294295198701155949,883266,0,20170624033541,20170624033541,1,000000000878.
00000000344,yqudachyh,2,15821214145,6234565718436279,829968197612253627,031415,17348,20121109063402,20121109063402,0,
00000000345,fjpwdnwmko,2,14670292935,6248864710334602,033312196912176408,284384,0,20170212140810,20170212140810,1,
00000000346,cnlonw,2,10606421792,6238763703498431,702131195808202167,360054,0,20130404061444,20130404061444,1,
00000000347,koormeu,1,14958121129,6243178800349943,567822200203177391,223079,15989,20100504111534,20100504111534,0,
00000000348,nt,2,19649136831,6251878806492163,128151200908238437,215319,0,20100722220905,20100722220905,1,
00000000349,rvazysxwm,2,19240385650,6243066709261712,341724198105066335,507009,7475,20060522175156,20060522175156,0,
00000000350,mhgyrayxdp,1,11938644100,6237461709205967,554904193509066287,039269,1244,20100823224239,20100823224239,0,000000000988.000000000991.000000000996.
00000000351,iawsiyazjq,2,13846659659,6262061702367550,949680193105193010,525279,0,20150625234415,20150625234415,1,000000000942.
00000000352,nmmbehzbuee,1,12072253242,6230161701325748,933457193201180032,523391,13586,20140620094443,20140620094443,0,
00000000353,cmvlvz,1,16259403705,6242660706235198,272544192702037946,883082,9815,20070611223822,20070611223822,0,000000000901.000000000975.000000000930.
00000000354,cxteapy,1,17821162542,6239664718234616,380975196712056550,072176,0,20090818203557,20090818203557,1,
00000000355,jstizdwycf,2,19732383626,6250563705458657,273112195604222102,549191,0,20080325043149,20080325043149,1,
00000000356,bjzvnwkerpl,1,16435265181,6242366710226774,322322198411078877,316657,1561,20120113003552,20120113003552,0,
00000000357,biksqkgegg,2,19673563741,6252661703351919,889640193704103596,078643,0,20111003224430,20111003224430,1,000000000735.000000000941.
00000000358,fpau,1,13946470631,6244878808444376,106586200903251809,861171,0,20040911153510,20040911153510,1,
00000000359,hejvevguwj,2,15613502670,6236479811431208,039174201512283591,396539,19679,20201121230543,20201121230543,0,
00000000360,pdegurzvy,1,10042412582,6229666719414725,369475198710267091,442068,0,20041220120853,20041220120853,1,
00000000361,xes,2,15966554273,6253978802323702,749112200001192730,007167,0,20081116102259,20081116102259,1,000000000901.000000000975.000000000930.
00000000362,hrkiny,2,17523604565,6244665719423390,783350197711269641,706827,19395,20220506140456,20220506140456,0,000000000965.
00000000363,eunol,1,18664981846,6261066714428006,683957198111214447,687016,0,20011226045636,20011226045636,1,
00000000364,jxrnaxi,2,18220296441,6239963704276864,275014195006019896,944685,27963,20060308221346,20060308221346,0,
00000000365,iop,2,13967680623,6251179806221837,264243201201033085,735254,6196,20000913162457,20000913162457,0,000000000965.
00000000366,gzxyebhl,2,14179723874,6253464714336125,550061196512111365,996231,0,20120604204315,20120604204315,1,000000000965.000000000986.
00000000367,py,1,19086817761,6254067706358477,492912199104133847,596658,17952,20000525080614,20000525080614,0,
00000000368,cyedvtxs,2,13647850673,6250267702306138,626787199309194973,073054,0,20160615144633,20160615144633,1,000000000910.
00000000369,kqfvd,1,17091812175,6242979809471362,740392201006268756,263623,0,20210819063446,20210819063446,1,000000000928.000000000970.
00000000370,zkdrg,1,14362898722,6252564706242849,025876196603033642,208857,18375,20151022131052,20151022131052,0,
00000000371,quglibzq,2,13284748579,6258279800433425,035408201302279159,604976,0,20070127163305,20070127163305,1,000000000993.000000000990.
00000000372,qcvfmvfj,2,18869129539,6261161700448931,158888193203270642,109338,0,20060221231547,20060221231547,1,
00000000373,cv,2,14575371276,6248864719412636,246026196910265187,984693,30961,20031018124409,20031018124409,0,000000000993.
00000000374,ityiwvmhplv,1,17652151076,6241466701388617,083921198507182091,071652,0,20140901063850,20140901063850,1,000000000739.
00000000375,az,1,11078117913,6239662704365015,465446194705117925,615463,0,20140621124804,20140621124804,1,000000000972.
00000000376,gwrfnk,2,15258174436,6246365707350342,801173197404144763,586295,0,20210722013530,20210722013530,1,000000000993.
00000000377,gagco,2,13874041695,6248379807397733,743990201408148038,564620,0,20051112203815,20051112203815,1,000000000993.
00000000378,ctdul,1,10390895312,6241266704344002,756412198303115845,103916,14852,20170524145028,20170524145028,0,000000000928.000000000970.
00000000379,cdx,1,18570655521,6245963700471218,569105195006276290,325256,13234,20200805013245,20200805013245,0,000000000989.000000000983.
00000000380,qszziggsy,2,18873806797,6264867706437964,133549199902235107,372687,0,20000916111340,20000916111340,1,000000000928.000000000970.000000000940.
00000000381,nbmeicu,1,18141419502,6236278808437180,176705200302258623,298847,0,20160319081635,20160319081635,1,
00000000382,jvynxbvul,2,17864989287,6269078806350323,066304200104136547,517532,0,20180720020458,20180720020458,1,000000000965.
00000000383,vbovyu,1,16532733819,6248163711314282,403890195210182371,811567,0,20161024065538,20161024065538,1,000000000928.
00000000384,ebhsbq,1,13680171537,6242862702330808,743920194902192137,928432,0,20100619135632,20100619135632,1,
00000000385,jaajie,1,11831052357,6236378806480324,191361200407233778,455468,0,20120821105344,20120821105344,1,
00000000386,aj,1,16149575516,6250765701308439,012774197809189814,701847,9252,20081119231038,20081119231038,0,000000000993.000000000990.
00000000387,fyxks,2,12444510552,6233165706464122,812552197205235997,465658,0,20060210073227,20060210073227,1,000000000972.000000000946.
00000000388,wg,1,17982639091,6255363710222595,326046195411071843,288678,0,20150822052811,20150822052811,1,000000000965.000000000986.000000000978.
00000000389,wg,2,12709296963,6254466701464837,934063198505289933,124368,0,20160824082548,20160824082548,1,
00000000390,yuga,2,11899852212,6248363702388557,661378195407192190,448923,0,20061008125858,20061008125858,1,000000000972.000000000946.
00000000391,sjcye,2,16024533950,6238766709272656,020881198806064011,919700,0,20181019035621,20181019035621,1,000000000886.000000000709.
00000000392,snh,1,12324351295,6237664707340983,528343196703148986,192373,19046,20200108144101,20200108144101,0,000000000993.
00000000393,ptixr,1,14597651293,6252578800463871,774984200605273159,338201,16822,20090225103415,20090225103415,0,000000000972.000000000946.
00000000394,kuzeeuuari,1,13285667636,6253461707205798,869696193509040758,580052,970,20041101025419,20041101025419,0,000000000965.
00000000395,nyzqhkuos,2,19872040635,6245662715411863,698369194710227755,632901,0,20190911103301,20190911103301,1,000000000993.000000000990.
00000000396,fxoaluy,1,15467538310,6243678800465736,729945200705272529,032130,16771,20040211111850,20040211111850,0,000000000993.000000000990.
00000000397,ibnwgr,2,17283702368,6247862701278515,143222194906085293,802034,32331,20010414163751,20010414163751,0,
00000000398,akxq,1,14953663779,6260778809366221,791064200805168390,242392,24653,20130614144607,20130614144607,0,
00000000399,onwbbdeaj,1,14583954722,6250366713331080,515515198412108889,111448,29532,20150725190222,20150725190222,0,000000000855.
00000000400,vb,2,10067838487,6252261704383014,156879193307110685,204077,0,20130314204947,20130314204947,1,000000000965.
00000000401,sipnmq,1,15575845798,6264361710225649,550715193411077985,516886,0,20181217130427,20181217130427,1,000000000993.
00000000402,ngefdycj,1,13992138576,6254364719330418,855260196412169998,347632,0,20151021171836,20151021171836,1,000000000965.
00000000403,yhdrjhfd,1,14238860670,6245465707364642,671438197505144843,611376,3930,20140405100446,20140405100446,0,000000000739.
00000000404,pxymdbnq,2,17268352962,6251062717421375,834343194111245996,135227,0,20160214101349,20160214101349,1,
00000000405,nnzkf,2,13233299367,6248965717331713,906070197012145079,656383,0,20020902122836,20020902122836,1,000000000934.000000000954.000000000842.
00000000406,mt,2,10337157324,6236667706373709,411996199706134198,589920,0,20010925171838,20010925171838,1,
00000000407,kgbhejbcm,1,18212796401,6241866708271507,459733198906051025,517396,0,20041207202933,20041207202933,1,000000000965.
00000000408,ymcvnb,1,16828425301,6240961700337941,821405193002170226,051494,0,20030404155526,20030404155526,1,000000000934.
00000000409,yn,2,13159781711,6244279801329498,433944201301184747,491888,23400,20220918233424,20220918233424,0,
00000000410,iegbbpz,1,14752057610,6238462704288640,609658194507014658,689124,0,20100104123843,20100104123843,1,000000000878.
00000000411,zaesdqwgq,2,15133901609,6238878803357104,306419200904100397,545897,3307,20190709205248,20190709205248,0,000000000989.000000000983.
00000000412,mr,1,15924862964,6256261704490422,133683193308216278,006970,0,20070625151459,20070625151459,1,
00000000413,nviafvrorsr,2,17725553980,6252164705286290,480082196207025690,182551,0,20160617141036,20160617141036,1,
00000000414,lcl,2,10755140923,6237178816234177,648912200212037518,767470,0,20130122020742,20130122020742,1,
00000000415,acpzlmbdccn,2,19929706421,6250079803485640,845520201107209049,911015,0,20071108093926,20071108093926,1,
00000000416,jro,2,10112668490,6238464700276477,034435196506072774,214573,0,20010721162613,20010721162613,1,
00000000417,wakqwr,1,12265220930,6232166707469790,944090198205244841,893865,0,20191213182909,20191213182909,1,000000000837.000000000994.
00000000418,fvstjqaam,2,10472190477,6242379806298433,117433201408032129,900312,14639,20180420181558,20180420181558,0,000000000984.000000000999.
00000000419,ad,2,15720972144,6242461709471813,682323193506267507,838598,8952,20161003011232,20161003011232,0,000000000993.
00000000420,lcctfh,2,12606738789,6257878814336747,523276200912110314,117247,19163,20150412053648,20150412053648,0,000000000972.
00000000421,kagsqfffxeh,1,18373671479,6256361701237176,905692193402083410,563384,0,20080303093813,20080303093813,1,
00000000422,qsqpys,1,19492256183,6250466702379524,399536198506193095,643284,21244,20090113034311,20090113034311,0,000000000988.000000000991.
00000000423,gdrjel,1,18179633376,6254967717423228,829072199011243580,494203,3048,20100416121444,20100416121444,0,
00000000424,dah,1,13872217371,6242767714314619,954538199810111322,804194,0,20070514005732,20070514005732,1,000000000928.
00000000425,xuuh,2,15652715343,6242862705482555,537724194907227816,021534,4841,20180127060525,20180127060525,0,000000000972.000000000946.000000000995.000000000891.
00000000426,ucnhonacdld,2,17903792626,6252064701354371,952947196104187046,725587,24121,20210811050040,20210811050040,0,000000000942.
00000000427,ubwmxmeqieo,1,10866153029,6241065707228054,194629197101042138,197611,15176,20060607141004,20060607141004,0,000000000973.
00000000428,hjqpzg,2,14020940085,6233361705228497,204166193401023477,033074,0,20190125193726,20190125193726,1,
00000000429,lookyskmvp,1,13477898230,6252364708499729,624496196408251524,702773,19271,20020914161042,20020914161042,0,000000000878.
00000000430,ygmm,2,18087741971,6253578803329672,854367200601101488,666330,0,20070905213149,20070905213149,1,
00000000431,kjsnkoupyo,2,19087754284,6255066708485971,547979198107252008,253155,0,20220522080657,20220522080657,1,000000000988.
00000000432,xmfjzutukmm,1,15319439493,6251378801400031,948784200409289277,380020,0,20130502205812,20130502205812,1,000000000973.000000000950.
00000000433,fgxuvsryoxb,1,15920950778,6253666700299541,941215198708070941,114024,20362,20090223072632,20090223072632,0,000000000928.
00000000434,vbawqujre,2,14299425821,6247363700252464,614171195404071545,218766,0,20150517033548,20150517033548,1,000000000965.
00000000435,hezaohrwj,1,17648999007,6260362709227017,262877194401063381,562105,0,20040920055019,20040920055019,1,000000000942.000000000971.
00000000436,kunjnqnoy,1,10598685212,6247565713325153,705488197611109310,240933,0,20150105133211,20150105133211,1,
00000000437,ldhd,2,19078636084,6252760708357799,562807192804153492,263768,0,20121208024400,20121208024400,1,000000000910.
00000000438,qfsjenois,1,18634121196,6242667708370129,001984199706154573,574829,0,20160408052759,20160408052759,1,000000000973.
00000000439,ipztfoee,1,14262097791,6248078801304553,675877200109186142,756188,0,20031203045230,20031203045230,1,000000000993.000000000990.
00000000440,fgjqtojyvl,1,12483352566,6245962701255909,744029194004083681,189511,0,20010311131734,20010311131734,1,000000000989.
00000000441,rxulnd,1,13351939912,6246478812310767,219004200510190345,439185,30081,20210907140228,20210907140228,0,000000000993.000000000990.000000001001.
00000000442,yfocduplaj,2,14554445193,6245779801321841,069275201801184348,626743,0,20091020100435,20091020100435,1,000000000973.
00000000443,zpg,1,13483863057,6248564708453081,159554196604256487,014393,0,20021014003940,20021014003940,1,000000000548.
00000000444,cbcvnrraln,2,17580598011,6245365704398388,076187197408112952,944740,0,20120410050549,20120410050549,1,000000000965.
00000000445,rhkyasffpo,2,15072538328,6244862709474297,625213194906266698,075719,7798,20050721113053,20050721113053,0,000000000993.
00000000446,vkgehv,2,17609001408,6236365707441720,816542197403244962,670607,20720,20110824054234,20110824054234,0,000000000972.000000000946.
00000000447,oryobnzy,1,17941173338,6247866704266110,885210198905019494,046632,0,20210321215247,20210321215247,1,000000000993.
00000000448,ehgwjtvgir,1,15608496882,6257267700392292,271567199308175772,108040,2917,20151201190137,20151201190137,0,000000000965.
00000000449,tb,1,14116125175,6234579807260292,076512201605041587,938680,25580,20150911113301,20150911113301,0,000000000988.
00000000450,cdw,1,18309848502,6248761702368490,954268193805198081,415118,10420,20120112232511,20120112232511,0,000000000928.000000000970.000000000940.
00000000451,gerndjwbf,2,16886020605,6242460704284113,914629192507017946,068811,0,20190301063612,20190301063612,1,000000000973.
00000000452,hyfmro,1,17844202189,6246465703354567,002569197504101052,311452,18337,20170208221006,20170208221006,0,000000000993.000000000990.000000001001.
00000000453,zjc,2,16017424885,6246779806440703,493927201803234729,712058,0,20060703150755,20060703150755,1,000000000993.000000000990.
00000000454,yuhbqmcyk,2,17604337404,6239762706268235,259216194805039270,091887,0,20200110184149,20200110184149,1,
00000000455,skz,2,19090621453,6240061710317069,249385193110171109,961466,11933,20010507055356,20010507055356,0,000000000993.000000000990.000000001001.
00000000456,faygpwiqd,2,12855757657,6258360706233999,217923192402034554,044625,24463,20160520143951,20160520143951,0,000000000989.000000000983.000000000985.
00000000457,aemqcxvd,2,11631474238,6240864710223561,364390196911078963,242143,9388,20201005030523,20201005030523,0,000000000993.
00000000458,xkx,1,18814678508,6256561707203284,910231193609048485,616100,8863,20171028205637,20171028205637,0,
00000000459,uystuhlea,2,18697736789,6271267704464054,389271199305218799,930125,0,20121224212316,20121224212316,1,
00000000460,pttei,1,12061534924,6237767706232119,437061199802034433,044566,0,20170311205750,20170311205750,1,000000000965.
00000000461,hnw,1,16682805302,6241867707267426,429145199905043260,176186,0,20210328113542,20210328113542,1,000000000988.
00000000462,hngpcht,1,13687332365,6247766703488430,738376198807207311,707283,15144,20100719161305,20100719161305,0,000000000973.
00000000463,lrpoqpsqzph,2,13797396706,6258460702300197,375185192509197788,806086,0,20000223001302,20000223001302,1,000000000871.000000000685.
00000000464,sbtbdgkqaq,1,15377088695,6259367716236804,229400199412035153,200838,0,20130924033835,20130924033835,1,000000000993.
00000000465,eqtjjhmj,2,13370211128,6229279803399782,279535201308107984,122002,9570,20061118100235,20061118100235,0,
00000000466,oiwbbemyukc,1,15178120268,6241578807371919,150213200606147165,193210,0,20200711004802,20200711004802,1,
00000000467,ansgokhlhxo,1,12178412286,6242479802242769,768108201503090668,343472,0,20000615205940,20000615205940,1,000000000928.000000000970.
00000000468,dqhxks,1,17010472783,6240478808398550,148946200508158458,951209,18194,20220501130516,20220501130516,0,000000000934.
00000000469,ziesgegbgmg,2,18913915939,6258365700498620,165728197408278584,802236,0,20021102210012,20021102210012,1,000000000965.000000000986.
00000000470,nbwjbznhl,1,15152974288,6252179806282978,254096201207030799,093421,0,20150815042854,20150815042854,1,
00000000471,rqximoosh,2,13353609730,6240266713410861,509989198310201337,331611,31749,20191121145252,20191121145252,0,000000000993.000000000990.
00000000472,gnwa,2,15267019736,6247561702262238,110264193605098846,011393,23101,20160605091816,20160605091816,0,
00000000473,ontnin,2,12995110304,6235161715320290,290830193211123730,338898,0,20150214154041,20150214154041,1,000000000965.
00000000474,ugxdjytiboy,2,10156428657,6245065700285872,497296197107076095,316524,0,20010612014223,20010612014223,1,000000000993.
00000000475,ajh,2,10599148690,6252161709440695,509606193203263205,890125,0,20050516220302,20050516220302,1,000000000910.
00000000476,uh,2,14627616816,6248378800405803,795914200409275781,684585,2324,20061110140615,20061110140615,0,
00000000477,oklygxbn,1,17947159053,6251278809424176,392585200301260708,543153,0,20150510220226,20150510220226,1,000000000965.
00000000478,hei,2,15501007985,6241166718230277,387255198212051113,232431,0,20020911195246,20020911195246,1,
00000000479,iaropb,1,14652590875,6252566710330644,415100198612172543,783135,0,20191211220224,20191211220224,1,000000000993.000000000990.
00000000480,xeyhbj,1,18669195911,6256979802233914,147997201002098162,455999,0,20001102190511,20001102190511,1,
00000000481,ewfawox,2,11016869151,6239961716319960,398691193010131030,966712,0,20070903120134,20070903120134,1,000000000965.000000000986.
